"Earnings Per Share, Basic",Ticker,Fiscal Year,Fiscal Period
2.74055,SAH,2021,Q2
2.0328,SAH,2021,Q3
2.31823,SAH,2021,Q4
2.37665,SAH,2022,Q1
2.4,SAH,2022,Q2
2.21013,SAH,2022,Q3
0.4125,SAIA,2016,Q4
0.45173,SAIA,2017,Q1
0.68293,SAIA,2017,Q2
0.56303,SAIA,2017,Q3
1.86753,SAIA,2017,Q4
0.82205,SAIA,2018,Q1
1.17523,SAIA,2018,Q2
1.09317,SAIA,2018,Q3
0.98403,SAIA,2018,Q4
0.86032,SAIA,2019,Q1
1.42825,SAIA,2019,Q2
1.26907,SAIA,2019,Q3
0.82381,SAIA,2019,Q4
1.07829,SAIA,2020,Q1
1.08877,SAIA,2020,Q2
1.58849,SAIA,2020,Q3
1.53537,SAIA,2020,Q4
1.41872,SAIA,2021,Q1
2.37679,SAIA,2021,Q2
3.0288,SAIA,2021,Q3
2.79557,SAIA,2021,Q4
3.0158,SAIA,2022,Q1
4.13948,SAIA,2022,Q2
3.69302,SAIA,2022,Q3
0.68282,SAIC,2016,Q4
1.08889,SAIC,2017,Q1
0.80537,SAIC,2017,Q2
0.97285,SAIC,2017,Q3
1.29771,SAIC,2017,Q4
1.15566,SAIC,2018,Q1
1.15294,SAIC,2018,Q2
1.12941,SAIC,2018,Q3
-0.19481,SAIC,2018,Q4
0.92749,SAIC,2019,Q1
0.97104,SAIC,2019,Q2
0.95652,SAIC,2019,Q3
1.01549,SAIC,2019,Q4
0.62176,SAIC,2020,Q1
0.98107,SAIC,2020,Q2
0.92624,SAIC,2020,Q3
1.06713,SAIC,2020,Q4
1.39415,SAIC,2021,Q1
1.41379,SAIC,2021,Q2
1.22414,SAIC,2021,Q3
0.7401,SAIC,2021,Q4
1.30125,SAIC,2022,Q1
1.31295,SAIC,2022,Q2
1.45455,SAIC,2022,Q3
0.03406,SAIL,2017,Q4
-0.02686,SAIL,2018,Q1
-0.10797,SAIL,2018,Q2
0.03803,SAIL,2018,Q3
0.13709,SAIL,2018,Q4
-0.09502,SAIL,2019,Q1
-0.1036,SAIL,2019,Q2
0.04114,SAIL,2019,Q3
0.06061,SAIL,2019,Q4
-0.09367,SAIL,2020,Q1
0.03368,SAIL,2020,Q2
-0.00745,SAIL,2020,Q3
-0.05173,SAIL,2020,Q4
-0.16678,SAIL,2021,Q1
-0.18261,SAIL,2021,Q2
-0.21386,SAIL,2021,Q3
-0.10432,SAIL,2021,Q4
-0.35219,SAIL,2022,Q1
-0.31266,SAIL,2022,Q2
0.97155,SAM,2016,Q4
0.45794,SAM,2017,Q1
2.37619,SAM,2017,Q2
2.81866,SAM,2017,Q3
2.60273,SAM,2017,Q4
0.78865,SAM,2018,Q1
1.995,SAM,2018,Q2
3.24707,SAM,2018,Q3
1.87622,SAM,2018,Q4
2.03644,SAM,2019,Q1
2.38636,SAM,2019,Q2
3.69722,SAM,2019,Q3
1.13379,SAM,2019,Q4
1.49988,SAM,2020,Q1
4.9308,SAM,2020,Q2
6.61003,SAM,2020,Q3
2.68047,SAM,2020,Q4
5.34309,SAM,2021,Q1
4.82398,SAM,2021,Q2
-4.75672,SAM,2021,Q3
-4.21633,SAM,2021,Q4
-0.15915,SAM,2022,Q1
4.33063,SAM,2022,Q2
0.60995,SANM,2017,Q1
0.42425,SANM,2017,Q2
0.48325,SANM,2017,Q3
0.34799,SANM,2017,Q4
-2.1634,SANM,2018,Q1
0.34968,SANM,2018,Q2
0.49288,SANM,2018,Q3
0.01144,SANM,2018,Q4
0.55564,SANM,2019,Q1
0.59418,SANM,2019,Q2
0.61753,SANM,2019,Q3
0.28265,SANM,2019,Q4
0.5464,SANM,2020,Q1
0.06917,SANM,2020,Q2
0.6579,SANM,2020,Q3
0.76803,SANM,2020,Q4
0.73603,SANM,2021,Q1
0.72093,SANM,2021,Q2
1.79902,SANM,2021,Q3
0.86554,SANM,2021,Q4
0.8972,SANM,2022,Q1
0.82641,SANM,2022,Q2
1.32638,SANM,2022,Q3
1.1658,SANM,2022,Q4
0.06452,SANW,2017,Q2
0.07451,SANW,2017,Q3
-0.61687,SANW,2017,Q4
-0.09017,SANW,2018,Q1
-0.01892,SANW,2018,Q2
0.0732,SANW,2018,Q3
-0.17607,SANW,2018,Q4
0.00084,SANW,2019,Q1
-0.09398,SANW,2019,Q2
-0.10152,SANW,2019,Q3
-0.09813,SANW,2019,Q4
-0.15095,SANW,2020,Q1
-0.19865,SANW,2020,Q2
-0.09681,SANW,2020,Q3
-0.14368,SANW,2020,Q4
-0.21443,SANW,2021,Q1
-0.25237,SANW,2021,Q2
-0.05288,SANW,2021,Q3
-0.04623,SANW,2021,Q4
-0.17404,SANW,2022,Q1
-0.26636,SANW,2022,Q2
-0.18993,SANW,2022,Q3
-0.28798,SANW,2022,Q4
-0.10583,SANW,2023,Q1
0.40577,SATS,2016,Q4
0.41083,SATS,2017,Q1
0.07264,SATS,2017,Q2
0.36241,SATS,2017,Q3
3.27134,SATS,2017,Q4
-0.22475,SATS,2018,Q1
0.80363,SATS,2018,Q2
0.16692,SATS,2018,Q3
-1.15844,SATS,2018,Q4
0.14889,SATS,2019,Q1
-0.05903,SATS,2019,Q2
-0.18784,SATS,2019,Q3
-0.54383,SATS,2019,Q4
-0.5551,SATS,2020,Q1
-0.11659,SATS,2020,Q2
0.25958,SATS,2020,Q3
0.00119,SATS,2020,Q4
0.83646,SATS,2021,Q1
0.3973,SATS,2021,Q2
0.36719,SATS,2021,Q3
-0.94408,SATS,2021,Q4
1.03364,SATS,2022,Q1
0.16155,SATS,2022,Q2
0.2657,SATS,2022,Q3
-0.38592,SAVA,2016,Q4
-0.41974,SAVA,2017,Q1
-0.63638,SAVA,2017,Q2
-0.39609,SAVA,2017,Q3
-0.36989,SAVA,2017,Q4
-0.3254,SAVA,2018,Q1
-0.35848,SAVA,2018,Q2
-0.10553,SAVA,2018,Q3
-0.03928,SAVA,2018,Q4
-0.07919,SAVA,2019,Q1
-0.06171,SAVA,2019,Q2
-0.04061,SAVA,2019,Q3
-0.08347,SAVA,2019,Q4
-0.04698,SAVA,2020,Q1
-0.04585,SAVA,2020,Q2
-0.05726,SAVA,2020,Q3
-0.08673,SAVA,2020,Q4
-0.09348,SAVA,2021,Q1
-0.13587,SAVA,2021,Q2
-0.23931,SAVA,2021,Q3
-0.35468,SAVA,2021,Q4
-0.43861,SAVA,2022,Q1
-0.48368,SAVA,2022,Q2
-0.50579,SAVA,2022,Q3
0.67954,SAVE,2016,Q4
0.45078,SAVE,2017,Q1
1.13618,SAVE,2017,Q2
0.86767,SAVE,2017,Q3
3.56495,SAVE,2017,Q4
-0.65847,SAVE,2018,Q1
0.16489,SAVE,2018,Q2
1.42819,SAVE,2018,Q3
1.34669,SAVE,2018,Q4
0.82006,SAVE,2019,Q1
1.67301,SAVE,2019,Q2
1.21947,SAVE,2019,Q3
1.18642,SAVE,2019,Q4
-0.40612,SAVE,2020,Q1
-1.8144,SAVE,2020,Q2
-1.06754,SAVE,2020,Q3
-1.60879,SAVE,2020,Q4
-1.14877,SAVE,2021,Q1
-2.94414,SAVE,2021,Q2
0.1407,SAVE,2021,Q3
-0.83009,SAVE,2021,Q4
-1.79599,SAVE,2022,Q1
-0.48264,SAVE,2022,Q2
-0.33466,SAVE,2022,Q3
0.0429,SBAC,2016,Q4
0.3106,SBAC,2017,Q1
0.07603,SBAC,2017,Q2
0.41061,SBAC,2017,Q3
0.06536,SBAC,2017,Q4
0.27079,SBAC,2018,Q1
-0.49881,SBAC,2018,Q2
0.14089,SBAC,2018,Q3
0.50354,SBAC,2018,Q4
0.23059,SBAC,2019,Q1
0.28243,SBAC,2019,Q2
0.19177,SBAC,2019,Q3
0.59984,SBAC,2019,Q4
-1.13538,SBAC,2020,Q1
0.20415,SBAC,2020,Q2
0.2019,SBAC,2020,Q3
0.95556,SBAC,2020,Q4
-0.10729,SBAC,2021,Q1
1.39461,SBAC,2021,Q2
0.4391,SBAC,2021,Q3
0.44926,SBAC,2021,Q4
1.73279,SBAC,2022,Q1
0.64457,SBAC,2022,Q2
0.92673,SBAC,2022,Q3
1.33451,SBGI,2016,Q4
0.61753,SBGI,2017,Q1
0.43493,SBGI,2017,Q2
0.29963,SBGI,2017,Q3
4.35465,SBGI,2017,Q4
0.42319,SBGI,2018,Q1
0.27432,SBGI,2018,Q2
0.62572,SBGI,2018,Q3
2.11605,SBGI,2018,Q4
0.23479,SBGI,2019,Q1
0.46094,SBGI,2019,Q2
-0.65123,SBGI,2019,Q3
0.46785,SBGI,2019,Q4
1.35748,SBGI,2020,Q1
3.13335,SBGI,2020,Q2
-43.56902,SBGI,2020,Q3
6.31679,SBGI,2020,Q4
-0.16131,SBGI,2021,Q1
-4.46303,SBGI,2021,Q2
0.2531,SBGI,2021,Q3
-1.16061,SBGI,2021,Q4
34.49517,SBGI,2022,Q1
-0.14667,SBGI,2022,Q2
0.3004,SBGI,2022,Q3
0.38868,SBH,2017,Q1
0.4054,SBH,2017,Q2
0.49124,SBH,2017,Q3
0.27378,SBH,2017,Q4
0.6516,SBH,2018,Q1
0.4937,SBH,2018,Q2
0.4816,SBH,2018,Q3
0.46078,SBH,2018,Q4
0.54778,SBH,2019,Q1
0.54736,SBH,2019,Q2
0.59244,SBH,2019,Q3
0.58304,SBH,2019,Q4
0.45826,SBH,2020,Q1
0.11641,SBH,2020,Q2
-0.20952,SBH,2020,Q3
0.62509,SBH,2020,Q4
0.50848,SBH,2021,Q1
0.34025,SBH,2021,Q2
0.67716,SBH,2021,Q3
0.6085,SBH,2021,Q4
0.61465,SBH,2022,Q1
0.41795,SBH,2022,Q2
0.43546,SBH,2022,Q3
0.19637,SBH,2022,Q4
0.31583,SBRA,2016,Q4
0.24883,SBRA,2017,Q1
0.27446,SBRA,2017,Q2
0.11176,SBRA,2017,Q3
0.56469,SBRA,2017,Q4
0.33602,SBRA,2018,Q1
1.08561,SBRA,2018,Q2
0.1975,SBRA,2018,Q3
-0.10877,SBRA,2018,Q4
-0.43559,SBRA,2019,Q1
0.46082,SBRA,2019,Q2
0.12205,SBRA,2019,Q3
0.20076,SBRA,2019,Q4
0.17146,SBRA,2020,Q1
0.14409,SBRA,2020,Q2
0.17717,SBRA,2020,Q3
0.17835,SBRA,2020,Q4
0.15818,SBRA,2021,Q1
-0.61301,SBRA,2021,Q2
0.04626,SBRA,2021,Q3
-0.10699,SBRA,2021,Q4
0.17587,SBRA,2022,Q1
0.07276,SBRA,2022,Q2
-0.21674,SBRA,2022,Q3
0.51581,SBUX,2017,Q1
0.44942,SBUX,2017,Q2
0.47745,SBUX,2017,Q3
0.54779,SBUX,2017,Q4
1.58353,SBUX,2018,Q1
0.47322,SBUX,2018,Q2
0.61905,SBUX,2018,Q3
0.56473,SBUX,2018,Q4
0.6124,SBUX,2019,Q1
0.53502,SBUX,2019,Q2
1.13342,SBUX,2019,Q3
0.67326,SBUX,2019,Q4
0.75034,SBUX,2020,Q1
0.28025,SBUX,2020,Q2
-0.58052,SBUX,2020,Q3
0.33544,SBUX,2020,Q4
0.52953,SBUX,2021,Q1
0.55995,SBUX,2021,Q2
0.98045,SBUX,2021,Q3
1.4964,SBUX,2021,Q4
0.69197,SBUX,2022,Q1
0.57205,SBUX,2022,Q2
0.7959,SBUX,2022,Q3
0.76155,SBUX,2022,Q4
0.22229,SCCO,2016,Q4
0.40673,SCCO,2017,Q1
0.38771,SCCO,2017,Q2
0.51992,SCCO,2017,Q3
-0.37193,SCCO,2017,Q4
0.60893,SCCO,2018,Q1
0.52988,SCCO,2018,Q2
0.47801,SCCO,2018,Q3
0.3793,SCCO,2018,Q4
0.5022,SCCO,2019,Q1
0.52057,SCCO,2019,Q2
0.50381,SCCO,2019,Q3
0.39529,SCCO,2019,Q4
0.27784,SCCO,2020,Q1
0.33566,SCCO,2020,Q2
0.65451,SCCO,2020,Q3
0.76329,SCCO,2020,Q4
0.98797,SCCO,2021,Q1
1.20657,SCCO,2021,Q2
1.12224,SCCO,2021,Q3
1.07735,SCCO,2021,Q4
1.015,SCCO,2022,Q1
0.55931,SCCO,2022,Q2
0.67132,SCCO,2022,Q3
0.86774,SCG,2016,Q4
1.19664,SCG,2017,Q1
0.84675,SCG,2017,Q2
0.23776,SCG,2017,Q3
-3.10754,SCG,2017,Q4
1.18182,SCG,2018,Q1
0.05594,SCG,2018,Q2
0.46853,SCG,2018,Q3
-5.3986,SCG,2018,Q4
-0.44253,SCHL,2017,Q3
1.12251,SCHL,2017,Q4
-1.80966,SCHL,2018,Q1
1.63143,SCHL,2018,Q2
-1.40974,SCHL,2018,Q3
1.45559,SCHL,2018,Q4
-1.75143,SCHL,2019,Q1
2.03409,SCHL,2019,Q2
-0.35593,SCHL,2019,Q3
0.50852,SCHL,2019,Q4
-1.67622,SCHL,2020,Q1
2.04611,SCHL,2020,Q2
-1.24425,SCHL,2020,Q3
-0.38235,SCHL,2020,Q4
-1.16035,SCHL,2021,Q1
1.02332,SCHL,2021,Q2
-0.40525,SCHL,2021,Q3
0.22157,SCHL,2021,Q4
-0.70349,SCHL,2022,Q1
1.98547,SCHL,2022,Q2
-0.44565,SCHL,2022,Q3
1.51753,SCHL,2022,Q4
-1.32529,SCHL,2023,Q1
2.19002,SCHL,2023,Q2
-0.04844,SCHN,2017,Q1
0.40102,SCHN,2017,Q2
0.60012,SCHN,2017,Q3
0.65947,SCHN,2017,Q4
0.66308,SCHN,2018,Q1
1.47566,SCHN,2018,Q2
1.35183,SCHN,2018,Q3
2.17591,SCHN,2018,Q4
0.58855,SCHN,2019,Q1
0.46658,SCHN,2019,Q2
0.57038,SCHN,2019,Q3
0.42146,SCHN,2019,Q4
-0.25422,SCHN,2020,Q1
0.14007,SCHN,2020,Q2
-0.18018,SCHN,2020,Q3
0.14288,SCHN,2020,Q4
0.50721,SCHN,2021,Q1
1.59294,SCHN,2021,Q2
2.28091,SCHN,2021,Q3
1.53357,SCHN,2021,Q4
1.64158,SCHN,2022,Q1
1.33657,SCHN,2022,Q2
2.65196,SCHN,2022,Q3
0.36861,SCHN,2022,Q4
0.34803,SCI,2016,Q4
0.92798,SCI,2017,Q1
0.36505,SCI,2017,Q2
0.29965,SCI,2017,Q3
1.32087,SCI,2017,Q4
0.44287,SCI,2018,Q1
0.56531,SCI,2018,Q2
0.38123,SCI,2018,Q3
1.06531,SCI,2018,Q4
0.43657,SCI,2019,Q1
0.39654,SCI,2019,Q2
0.38778,SCI,2019,Q3
0.80706,SCI,2019,Q4
0.45308,SCI,2020,Q1
0.59307,SCI,2020,Q2
0.72412,SCI,2020,Q3
1.16803,SCI,2020,Q4
1.347,SCI,2021,Q1
0.92812,SCI,2021,Q2
1.25349,SCI,2021,Q3
1.23345,SCI,2021,Q4
1.33486,SCI,2022,Q1
0.83595,SCI,2022,Q2
0.77082,SCI,2022,Q3
0.44816,SCL,2016,Q4
1.39352,SCL,2017,Q1
1.21474,SCL,2017,Q2
0.95333,SCL,2017,Q3
0.43051,SCL,2017,Q4
1.33104,SCL,2018,Q1
1.4291,SCL,2018,Q2
0.96441,SCL,2018,Q3
1.17253,SCL,2018,Q4
1.08161,SCL,2019,Q1
1.30893,SCL,2019,Q2
1.12439,SCL,2019,Q3
0.95792,SCL,2019,Q4
1.19641,SCL,2020,Q1
1.55769,SCL,2020,Q2
1.44794,SCL,2020,Q3
1.32284,SCL,2020,Q4
1.76769,SCL,2021,Q1
1.88559,SCL,2021,Q2
1.61237,SCL,2021,Q3
0.74644,SCL,2021,Q4
1.95707,SCL,2022,Q1
2.28703,SCL,2022,Q2
1.72797,SCL,2022,Q3
0.03049,SCND,2017,Q2
0.04396,SCND,2017,Q3
-0.09022,SCND,2017,Q4
-0.15568,SCND,2018,Q1
-0.05421,SCND,2018,Q2
-0.02537,SCND,2018,Q3
0.12784,SCND,2018,Q4
0.09504,SCND,2019,Q1
0.07931,SCND,2019,Q2
0.06265,SCND,2019,Q3
0.1951,SCND,2019,Q4
-0.03761,SCND,2020,Q1
0.0024,SCND,2020,Q2
-0.20984,SCND,2020,Q3
-0.21439,SCND,2020,Q4
-0.09202,SCND,2021,Q1
-0.21407,SCND,2021,Q2
-0.50168,SCND,2021,Q3
-0.47568,SCND,2021,Q4
-0.42101,SCND,2022,Q1
-0.31224,SCND,2022,Q2
-0.23768,SCND,2022,Q3
-0.62832,SCND,2022,Q4
-0.40507,SCND,2023,Q1
-0.55727,SCOR,2016,Q4
-0.71221,SCOR,2017,Q1
-0.67178,SCOR,2017,Q2
-2.26019,SCOR,2017,Q3
-1.24789,SCOR,2017,Q4
-0.93161,SCOR,2018,Q1
-1.01421,SCOR,2018,Q2
-0.42323,SCOR,2018,Q3
-0.43757,SCOR,2018,Q4
-0.45889,SCOR,2019,Q1
-4.60722,SCOR,2019,Q2
-0.16452,SCOR,2019,Q3
-0.30753,SCOR,2019,Q4
-0.188,SCOR,2020,Q1
-0.14742,SCOR,2020,Q2
-0.15612,SCOR,2020,Q3
-0.18146,SCOR,2020,Q4
-0.48971,SCOR,2021,Q1
-0.29434,SCOR,2021,Q2
-0.02414,SCOR,2021,Q3
-0.01155,SCOR,2021,Q4
-0.15941,SCOR,2022,Q1
-0.09651,SCOR,2022,Q2
-0.60304,SCOR,2022,Q3
-0.37118,SCPH,2017,Q4
-0.4711,SCPH,2018,Q1
-0.531,SCPH,2018,Q2
-0.31024,SCPH,2018,Q3
-0.27464,SCPH,2018,Q4
-0.46938,SCPH,2019,Q1
-0.39046,SCPH,2019,Q2
-0.33404,SCPH,2019,Q3
-0.57946,SCPH,2019,Q4
-0.35077,SCPH,2020,Q1
-0.35516,SCPH,2020,Q2
-0.33034,SCPH,2020,Q3
-0.28469,SCPH,2020,Q4
-0.28906,SCPH,2021,Q1
-0.25824,SCPH,2021,Q2
-0.2396,SCPH,2021,Q3
-0.2677,SCPH,2021,Q4
-0.28258,SCPH,2022,Q1
-0.35444,SCPH,2022,Q2
-0.37086,SCPH,2022,Q3
0.54185,SCPL,2019,Q2
0.08811,SCPL,2019,Q3
0.19383,SCPL,2019,Q4
0.19383,SCPL,2020,Q1
0.29075,SCPL,2020,Q2
0.23913,SCPL,2020,Q3
0.19298,SCPL,2020,Q4
0.22845,SCPL,2021,Q1
0.25431,SCPL,2021,Q2
0.24583,SCPL,2021,Q3
0.08462,SCPL,2021,Q4
0.17959,SCPL,2022,Q1
0.23265,SCPL,2022,Q2
0.20253,SCPL,2022,Q3
0.91609,SCSC,2017,Q2
0.49181,SCSC,2017,Q3
0.74859,SCSC,2017,Q4
0.16305,SCSC,2018,Q1
0.31244,SCSC,2018,Q2
0.41643,SCSC,2018,Q3
0.40616,SCSC,2018,Q4
0.55947,SCSC,2019,Q1
0.77929,SCSC,2019,Q2
0.45584,SCSC,2019,Q3
0.45179,SCSC,2019,Q4
0.45147,SCSC,2020,Q1
0.44969,SCSC,2020,Q2
0.06755,SCSC,2020,Q3
-8.56914,SCSC,2020,Q4
-0.46603,SCSC,2021,Q1
-0.55893,SCSC,2021,Q2
0.51453,SCSC,2021,Q3
0.93332,SCSC,2021,Q4
0.86273,SCSC,2022,Q1
0.90881,SCSC,2022,Q2
0.91952,SCSC,2022,Q3
0.7846,SCSC,2022,Q4
0.95401,SCSC,2023,Q1
-5.06689,SCTY,2020,Q1
-0.96231,SCTY,2020,Q2
-0.85173,SCTY,2020,Q3
-1.19711,SCTY,2020,Q4
-0.02643,SCVL,2016,Q4
0.24477,SCVL,2017,Q1
0.12105,SCVL,2017,Q2
0.33522,SCVL,2017,Q3
-0.12145,SCVL,2017,Q4
0.4172,SCVL,2018,Q1
0.38612,SCVL,2018,Q2
0.39962,SCVL,2018,Q3
0.04655,SCVL,2018,Q4
0.47471,SCVL,2019,Q1
0.40476,SCVL,2019,Q2
0.47646,SCVL,2019,Q3
0.12372,SCVL,2019,Q4
-0.57854,SCVL,2020,Q1
0.35704,SCVL,2020,Q2
0.52083,SCVL,2020,Q3
0.26407,SCVL,2020,Q4
1.53026,SCVL,2021,Q1
1.56105,SCVL,2021,Q2
1.65557,SCVL,2021,Q3
0.73194,SCVL,2021,Q4
0.96074,SCVL,2022,Q1
1.04781,SCVL,2022,Q2
1.18933,SCVL,2022,Q3
-0.08501,SCWX,2016,Q4
-0.17783,SCWX,2017,Q1
-0.15081,SCWX,2017,Q2
-0.14437,SCWX,2017,Q3
0.12293,SCWX,2017,Q4
-0.17162,SCWX,2018,Q1
-0.12085,SCWX,2018,Q2
-0.04617,SCWX,2018,Q3
-0.14615,SCWX,2018,Q4
-0.10278,SCWX,2019,Q1
-0.12718,SCWX,2019,Q2
-0.09822,SCWX,2019,Q3
-0.06487,SCWX,2019,Q4
-0.09311,SCWX,2020,Q1
-0.01507,SCWX,2020,Q2
-0.04428,SCWX,2020,Q3
-0.1168,SCWX,2020,Q4
-0.07854,SCWX,2021,Q1
-0.14261,SCWX,2021,Q2
-0.15595,SCWX,2021,Q3
-0.10786,SCWX,2021,Q4
-0.25785,SCWX,2022,Q1
-0.29259,SCWX,2022,Q2
-0.33276,SCWX,2022,Q3
0.15078,SCX,2017,Q2
-0.11136,SCX,2017,Q3
-0.00609,SCX,2017,Q4
0.06076,SCX,2018,Q1
-0.93051,SCX,2018,Q2
0.23326,SCX,2018,Q3
0.11754,SCX,2018,Q4
0.08313,SCX,2019,Q1
0.27444,SCX,2019,Q2
0.303,SCX,2019,Q3
0.21482,SCX,2019,Q4
0.11269,SCX,2020,Q1
0.18114,SCX,2020,Q2
0.08804,SCX,2020,Q3
-3.51212,SCX,2020,Q4
0.58901,SCX,2021,Q1
0.54462,SCX,2021,Q2
0.42469,SCX,2021,Q3
0.63932,SCX,2021,Q4
0.45714,SCX,2022,Q1
0.34903,SCX,2022,Q2
0.59147,SCX,2022,Q3
0.66897,SCX,2022,Q4
0.28149,SCX,2023,Q1
-0.54218,SD,2017,Q4
-1.18276,SD,2018,Q1
-0.97307,SD,2018,Q2
0.33179,SD,2018,Q3
1.53357,SD,2018,Q4
-0.1494,SD,2019,Q1
-0.37572,SD,2019,Q2
-5.1167,SD,2019,Q3
-7.01058,SD,2019,Q4
-0.35639,SD,2020,Q1
-6.05934,SD,2020,Q2
-1.36227,SD,2020,Q3
-0.00433,SD,2020,Q4
0.96922,SD,2021,Q1
0.4495,SD,2021,Q2
0.78746,SD,2021,Q3
0.98635,SD,2021,Q4
0.94934,SD,2022,Q1
1.32134,SD,2022,Q2
1.46004,SD,2022,Q3
-0.16806,SDC,2022,Q2
-0.04798,SDDL,2016,Q3
-0.03506,SDDL,2016,Q4
-0.01293,SDDL,2017,Q1
-0.09825,SDDL,2017,Q2
-0.00847,SDDL,2017,Q3
-0.01069,SDDL,2017,Q4
-0.01267,SDDL,2018,Q1
-0.01774,SDDL,2018,Q2
-1.12732,SDGR,2019,Q4
-0.33998,SDGR,2020,Q1
-0.05293,SDGR,2020,Q2
0.05797,SDGR,2020,Q3
-0.15983,SDGR,2020,Q4
-0.00041,SDGR,2021,Q1
-0.49081,SDGR,2021,Q2
-0.49452,SDGR,2021,Q3
-0.42841,SDGR,2021,Q4
-0.48655,SDGR,2022,Q1
-0.67011,SDGR,2022,Q2
-0.55967,SDGR,2022,Q3
-0.00042,SDON,2022,Q3
-0.10982,SDPI,2016,Q4
-0.01595,SDPI,2017,Q1
0.01268,SDPI,2017,Q2
0.02415,SDPI,2017,Q3
-0.03217,SDPI,2017,Q4
0.00279,SDPI,2018,Q1
0.04095,SDPI,2018,Q2
0.00918,SDPI,2018,Q3
-0.05466,SDPI,2018,Q4
-0.00565,SDPI,2019,Q1
-0.02005,SDPI,2019,Q2
-0.01666,SDPI,2019,Q3
0.00494,SDPI,2019,Q4
0.00779,SDPI,2020,Q1
-0.04881,SDPI,2020,Q2
-0.06774,SDPI,2020,Q3
-0.02554,SDPI,2020,Q4
-0.04277,SDPI,2021,Q1
-0.00259,SDPI,2021,Q2
-0.00024,SDPI,2021,Q3
0.02528,SDPI,2021,Q4
0.00539,SDPI,2022,Q1
-0.00203,SDPI,2022,Q2
0.02296,SDPI,2022,Q3
-0.13947,SEAS,2016,Q4
-0.71602,SEAS,2017,Q1
-2.05085,SEAS,2017,Q2
0.63984,SEAS,2017,Q3
-0.23737,SEAS,2017,Q4
-0.72897,SEAS,2018,Q1
0.2627,SEAS,2018,Q2
1.1082,SEAS,2018,Q3
-0.12934,SEAS,2018,Q4
-0.44413,SEAS,2019,Q1
0.64595,SEAS,2019,Q2
1.25444,SEAS,2019,Q3
-0.30914,SEAS,2019,Q4
-0.72263,SEAS,2020,Q1
-1.67786,SEAS,2020,Q2
-1.01387,SEAS,2020,Q3
-0.58143,SEAS,2020,Q4
-0.57208,SEAS,2021,Q1
1.62841,SEAS,2021,Q2
1.29299,SEAS,2021,Q3
0.90598,SEAS,2021,Q4
-0.117,SEAS,2022,Q1
1.62668,SEAS,2022,Q2
2.00305,SEAS,2022,Q3
87.99282,SEB,2016,Q4
72.61544,SEB,2017,Q1
49.54936,SEB,2017,Q2
69.19824,SEB,2017,Q3
19.64888,SEB,2017,Q4
27.33758,SEB,2018,Q1
5.98009,SEB,2018,Q2
29.90047,SEB,2018,Q3
-77.75425,SEB,2018,Q4
48.8252,SEB,2019,Q1
49.75466,SEB,2019,Q2
-6.00823,SEB,2019,Q3
150.23871,SEB,2019,Q4
-88.49649,SEB,2020,Q1
-22.39977,SEB,2020,Q2
126.64095,SEB,2020,Q3
228.30499,SEB,2020,Q4
154.20679,SEB,2021,Q1
151.62232,SEB,2021,Q2
80.9801,SEB,2021,Q3
104.24034,SEB,2021,Q4
88.73351,SEB,2022,Q1
93.04097,SEB,2022,Q2
125.7776,SEB,2022,Q3
0.42102,SEDG,2016,Q4
0.34282,SEDG,2017,Q1
0.54011,SEDG,2017,Q2
0.65917,SEDG,2017,Q3
0.44984,SEDG,2017,Q4
0.8068,SEDG,2018,Q1
0.76442,SEDG,2018,Q2
1.00041,SEDG,2018,Q3
0.28205,SEDG,2018,Q4
0.40442,SEDG,2019,Q1
0.6947,SEDG,2019,Q2
0.86355,SEDG,2019,Q3
1.0823,SEDG,2019,Q4
0.85882,SEDG,2020,Q1
0.73641,SEDG,2020,Q2
0.86566,SEDG,2020,Q3
0.34387,SEDG,2020,Q4
0.58144,SEDG,2021,Q1
0.87173,SEDG,2021,Q2
1.01905,SEDG,2021,Q3
0.7595,SEDG,2021,Q4
0.63064,SEDG,2022,Q1
0.27,SEDG,2022,Q2
0.44398,SEDG,2022,Q3
0.88976,SEE,2016,Q4
-0.22337,SEE,2017,Q1
0.5413,SEE,2017,Q2
4.21295,SEE,2017,Q3
-0.19165,SEE,2017,Q4
-1.21355,SEE,2018,Q1
0.71634,SEE,2018,Q2
0.50254,SEE,2018,Q3
1.28893,SEE,2018,Q4
0.74289,SEE,2019,Q1
0.43005,SEE,2019,Q2
0.88312,SEE,2019,Q3
-0.35325,SEE,2019,Q4
0.81942,SEE,2020,Q1
0.6429,SEE,2020,Q2
0.86229,SEE,2020,Q3
0.91624,SEE,2020,Q4
0.71447,SEE,2021,Q1
0.70149,SEE,2021,Q2
0.70949,SEE,2021,Q3
1.25451,SEE,2021,Q4
1.01084,SEE,2022,Q1
0.78014,SEE,2022,Q2
0.92424,SEE,2022,Q3
-0.216,SEER,2020,Q4
-0.27433,SEER,2021,Q1
-0.27745,SEER,2021,Q2
-0.30074,SEER,2021,Q3
-0.32288,SEER,2021,Q4
-0.3841,SEER,2022,Q1
-0.36576,SEER,2022,Q2
-0.38344,SEER,2022,Q3
0.54508,SEIC,2016,Q4
0.54526,SEIC,2017,Q1
0.56749,SEIC,2017,Q2
0.63134,SEIC,2017,Q3
0.74716,SEIC,2017,Q4
0.85568,SEIC,2018,Q1
0.75005,SEIC,2018,Q2
